detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp,data_dir,estimation_label
1,4,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,SB
1,2,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,SB
4,9,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
4,12,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
4,11,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
4,10,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
4,7,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,SB
7,9,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
7,12,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
7,11,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
7,10,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
2,9,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
2,12,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
2,11,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
2,10,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,C
2,4,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,SB
2,7,H,H,3,0,2025-05-30--14h-04m-19s-340464,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
9,10,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
11,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
10,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
10,11,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
1,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
1,11,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
1,10,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
1,4,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
1,2,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
4,9,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
4,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
4,11,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
4,10,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
4,7,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
7,9,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
7,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
7,11,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
7,10,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
2,9,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
2,12,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
2,11,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
2,10,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,C
2,4,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,SB
2,7,H,H,4,0,2025-05-30--14h-04m-19s-348448,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,5,1,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
9,10,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
11,12,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
10,12,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
10,11,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
1,12,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
1,11,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
1,10,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
1,4,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
1,2,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
4,9,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
4,12,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
4,11,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
4,10,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
4,7,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
7,9,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
7,12,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
7,11,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
7,10,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
2,9,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
2,12,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
2,11,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
2,10,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,C
2,4,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,SB
2,7,H,H,5,0,2025-05-30--14h-04m-19s-356509,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,6,1,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
9,10,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
11,12,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
10,12,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
10,11,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
1,12,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
1,11,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
1,10,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
1,4,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
1,2,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
4,9,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
4,12,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
4,11,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
4,10,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
4,7,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
7,9,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
7,12,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
7,11,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
7,10,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
2,9,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
2,12,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
2,11,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
2,10,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,C
2,4,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,SB
2,7,H,H,6,0,2025-05-30--14h-04m-19s-365892,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
9,10,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
11,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
10,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
10,11,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
1,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
1,11,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
1,10,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
1,4,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
1,2,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
4,9,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
4,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
4,11,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
4,10,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
4,7,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
7,9,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
7,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
7,11,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
7,10,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
2,9,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
2,12,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
2,11,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
2,10,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,C
2,4,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,SB
2,7,H,H,7,0,2025-05-30--14h-04m-19s-375672,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,8,1,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
9,10,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
11,12,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
10,12,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
10,11,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
1,12,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
1,11,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
1,10,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
1,4,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
1,2,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
4,9,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
4,12,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
4,11,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
4,10,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
4,7,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
7,9,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
7,12,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
7,11,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
7,10,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
2,9,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
2,12,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
2,11,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
2,10,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,C
2,4,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,SB
2,7,H,H,8,0,2025-05-30--14h-04m-19s-385149,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
9,10,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
11,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
10,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
10,11,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
1,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
1,11,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
1,10,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
1,4,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
1,2,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
4,9,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
4,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
4,11,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
4,10,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
4,7,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
7,9,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
7,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
7,11,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
7,10,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
2,9,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
2,12,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
2,11,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
2,10,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,C
2,4,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,SB
2,7,H,H,9,0,2025-05-30--14h-04m-19s-394498,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
9,10,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
11,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
10,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
10,11,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
1,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
1,11,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
1,10,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
1,4,H,H,11,1,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
1,2,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
4,9,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
4,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
4,11,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
4,10,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
4,7,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
7,9,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
7,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
7,11,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
7,10,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
2,9,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
2,12,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
2,11,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
2,10,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,C
2,4,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,SB
