detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp,data_dir,estimation_label
9,12,H,H,7,1,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
9,10,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
11,12,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
10,12,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
10,11,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
1,12,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
1,11,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
1,10,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
1,4,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
1,2,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
4,9,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
4,12,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
4,11,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
4,10,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
4,7,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
7,9,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
7,12,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
7,11,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
7,10,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
2,9,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
2,12,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
2,11,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
2,10,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,C
2,4,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,SB
2,7,H,H,7,0,2025-05-30--12h-16m-32s-529478,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
9,10,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
11,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
10,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
10,11,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
1,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
1,11,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
1,10,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
1,4,H,H,12,1,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
1,2,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
4,9,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
4,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
4,11,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
4,10,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
4,7,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
7,9,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
7,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
7,11,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
7,10,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
2,9,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
2,12,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
2,11,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
2,10,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,C
2,4,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,SB
2,7,H,H,12,0,2025-05-30--12h-16m-32s-629084,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
9,10,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
11,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
10,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
10,11,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
1,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
1,11,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
1,10,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
1,4,H,H,13,1,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
1,2,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
4,9,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
4,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
4,11,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
4,10,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
4,7,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
7,9,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
7,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
7,11,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
7,10,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
2,9,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
2,12,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
2,11,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
2,10,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,C
2,4,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,SB
2,7,H,H,13,0,2025-05-30--12h-16m-32s-649032,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
9,10,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
11,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
10,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
10,11,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
1,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
1,11,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
1,10,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
1,4,H,H,14,1,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
1,2,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
4,9,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
4,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
4,11,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
4,10,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
4,7,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
7,9,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
7,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
7,11,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
7,10,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
2,9,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
2,12,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
2,11,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
2,10,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,C
2,4,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,SB
2,7,H,H,14,0,2025-05-30--12h-16m-32s-668508,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
9,10,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
11,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
10,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
10,11,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
1,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
1,11,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
1,10,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
1,4,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
1,2,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
4,9,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
4,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
4,11,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
4,10,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
4,7,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
7,9,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
7,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
7,11,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
7,10,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
2,9,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
2,12,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
2,11,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
2,10,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,C
2,4,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,SB
2,7,H,H,16,0,2025-05-30--12h-16m-32s-707870,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
9,10,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
11,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
10,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
10,11,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
1,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
1,11,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
1,10,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
1,4,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
1,2,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
4,9,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
4,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
4,11,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
4,10,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
4,7,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
7,9,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
7,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
7,11,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
7,10,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
2,9,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
2,12,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
2,11,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
2,10,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,C
2,4,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,SB
2,7,H,H,17,0,2025-05-30--12h-16m-32s-727428,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
9,10,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
11,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
10,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
10,11,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
1,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
1,11,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
1,10,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
1,4,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
1,2,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
4,9,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
4,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
4,11,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
4,10,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
4,7,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
7,9,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
7,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
7,11,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
7,10,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
2,9,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
2,12,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
2,11,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
2,10,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,C
2,4,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,SB
2,7,H,H,18,0,2025-05-30--12h-16m-32s-746812,2025-05-30--12h-16m-20s,DB_V
9,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,DB_H
9,11,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
9,10,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
11,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
10,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
10,11,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,DB_V
1,9,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
1,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
1,11,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
1,10,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
1,4,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,DB_H
1,7,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
1,2,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
4,9,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
4,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
4,11,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
4,10,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
4,7,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
7,9,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
7,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
7,11,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
7,10,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
2,9,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
2,12,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
2,11,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
2,10,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,C
2,4,H,H,19,0,2025-05-30--12h-16m-32s-766844,2025-05-30--12h-16m-20s,SB
