detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,tomography_setting_t,tomography_setting_r,data_dir,estimation_label
2,4,,,1,0,2025-05-28--14h-18m-33s-689392,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,1,0,2025-05-28--14h-18m-33s-689392,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,2,1,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
1,12,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
1,11,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
1,10,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
1,4,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
4,12,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
4,11,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
4,10,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
4,7,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
7,12,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
7,11,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
7,10,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
2,9,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
2,12,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
2,11,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
2,10,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,C
2,4,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,2,0,2025-05-28--14h-18m-33s-709525,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,3,1,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,3,1,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,3,1,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
1,12,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
1,11,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
1,10,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
1,4,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
4,12,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
4,11,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
4,10,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
4,7,,,3,1,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
7,12,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
7,11,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
7,10,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
2,9,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
2,12,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
2,11,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
2,10,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,C
2,4,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,3,0,2025-05-28--14h-18m-33s-731445,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,4,1,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,4,2,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
1,12,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
1,11,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
1,10,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
1,4,,,4,1,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
4,12,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
4,11,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
4,10,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
4,7,,,4,1,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
7,12,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
7,11,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
7,10,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
2,9,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
2,12,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
2,11,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
2,10,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,C
2,4,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,4,0,2025-05-28--14h-18m-33s-751994,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
1,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
1,11,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
1,10,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
1,4,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
4,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
4,11,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
4,10,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
4,7,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
7,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
7,11,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
7,10,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
2,9,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
2,12,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
2,11,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
2,10,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,C
2,4,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,5,0,2025-05-28--14h-18m-33s-772313,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,6,1,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
1,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
1,11,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
1,10,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
1,4,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
4,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
4,11,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
4,10,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
4,7,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
7,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
7,11,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
7,10,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
2,9,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
2,12,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
2,11,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
2,10,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,C
2,4,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,6,0,2025-05-28--14h-18m-33s-792538,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
1,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
1,11,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
1,10,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
1,4,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
4,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
4,11,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
4,10,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
4,7,,,7,1,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
7,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
7,11,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
7,10,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
2,9,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
2,12,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
2,11,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
2,10,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,C
2,4,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,7,0,2025-05-28--14h-18m-33s-814529,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,8,1,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,8,1,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,8,1,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
1,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
1,11,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
1,10,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
1,4,,,8,1,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
4,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
4,11,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
4,10,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
4,7,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
7,9,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
7,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
7,11,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
7,10,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
2,9,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
2,12,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
2,11,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
2,10,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,C
2,4,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,SB
2,7,,,8,0,2025-05-28--14h-18m-33s-833900,H,H,2025-05-28--14h-18m-20s,DB_V
9,12,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,DB_H
9,11,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,SB
9,10,,,9,1,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,SB
11,12,,,9,1,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,SB
10,12,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,SB
10,11,,,9,2,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,DB_V
1,9,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,C
1,12,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,C
1,11,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,C
1,10,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,C
1,4,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,DB_H
1,7,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,SB
1,2,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,SB
4,9,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,C
4,12,,,9,0,2025-05-28--14h-18m-33s-855912,H,H,2025-05-28--14h-18m-20s,C
