data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-28--22h-55m-08s,0,0.0,0.0,1.0,3.5,4.5
2025-05-28--22h-55m-08s,1,0.0,0.0,0.0,2.0,2.0
2025-05-28--22h-55m-08s,2,0.0,0.0,1.0,2.0,3.0
2025-05-28--22h-55m-08s,3,0.0,0.0,0.0,2.5,2.5
2025-05-28--22h-55m-08s,4,0.5,2.0,1.0,1.0,4.5
2025-05-28--22h-55m-08s,5,0.0,1.0,0.0,1.5,2.5
2025-05-28--22h-55m-08s,6,0.5,1.0,2.0,1.5,5.0
2025-05-28--22h-55m-08s,7,0.0,1.0,1.0,2.0,4.0
2025-05-28--22h-55m-08s,8,0.0,1.0,1.0,2.0,4.0
2025-05-28--22h-55m-08s,9,0.0,1.0,2.0,2.0,5.0
2025-05-28--22h-55m-08s,10,0.0,0.0,1.0,2.5,3.5
2025-05-28--22h-55m-08s,11,0.5,1.0,3.0,1.5,6.0
2025-05-28--22h-55m-08s,12,0.0,1.0,0.0,1.5,2.5
2025-05-28--22h-55m-08s,13,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,14,0.5,1.0,0.0,0.5,2.0
2025-05-28--22h-55m-08s,15,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,16,0.0,0.0,1.0,2.0,3.0
2025-05-28--22h-55m-08s,17,0.0,1.0,3.0,1.0,5.0
2025-05-28--22h-55m-08s,18,0.0,1.0,3.0,0.5,4.5
2025-05-28--22h-55m-08s,19,0.0,1.0,1.0,1.0,3.0
2025-05-28--22h-55m-08s,20,0.0,1.0,0.0,0.0,1.0
2025-05-28--22h-55m-08s,21,0.0,2.0,1.0,1.0,4.0
2025-05-28--22h-55m-08s,22,0.0,4.0,2.0,1.0,7.0
2025-05-28--22h-55m-08s,23,0.0,1.0,5.0,2.5,8.5
2025-05-28--22h-55m-08s,24,0.0,0.0,1.0,1.5,2.5
2025-05-28--22h-55m-08s,25,1.0,0.0,2.0,1.5,4.5
2025-05-28--22h-55m-08s,26,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,27,0.0,0.0,0.0,2.5,2.5
2025-05-28--22h-55m-08s,28,0.0,0.0,3.0,2.0,5.0
2025-05-28--22h-55m-08s,29,0.0,2.0,1.0,1.5,4.5
2025-05-28--22h-55m-08s,30,0.0,0.0,1.0,3.5,4.5
2025-05-28--22h-55m-08s,31,0.0,0.0,2.0,1.0,3.0
2025-05-28--22h-55m-08s,32,0.0,4.0,1.0,3.0,8.0
2025-05-28--22h-55m-08s,33,0.0,1.0,5.0,3.0,9.0
2025-05-28--22h-55m-08s,34,0.0,0.0,2.0,1.0,3.0
2025-05-28--22h-55m-08s,35,0.0,0.0,1.0,2.0,3.0
2025-05-28--22h-55m-08s,36,0.0,0.0,1.0,1.5,2.5
2025-05-28--22h-55m-08s,37,0.0,2.0,0.0,2.5,4.5
2025-05-28--22h-55m-08s,39,0.0,0.0,1.0,1.0,2.0
2025-05-28--22h-55m-08s,40,0.0,0.0,3.0,1.0,4.0
2025-05-28--22h-55m-08s,41,0.0,1.0,3.0,5.0,9.0
2025-05-28--22h-55m-08s,42,0.0,0.0,4.0,2.0,6.0
2025-05-28--22h-55m-08s,43,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,44,0.0,1.0,0.0,1.0,2.0
2025-05-28--22h-55m-08s,45,0.0,1.0,0.0,0.5,1.5
2025-05-28--22h-55m-08s,46,0.0,1.0,0.0,1.0,2.0
2025-05-28--22h-55m-08s,47,0.0,0.0,4.0,1.5,5.5
2025-05-28--22h-55m-08s,48,0.0,1.0,1.0,0.5,2.5
2025-05-28--22h-55m-08s,49,0.5,1.0,1.0,2.0,4.5
2025-05-28--22h-55m-08s,50,0.0,2.0,0.0,4.0,6.0
2025-05-28--22h-55m-08s,51,0.5,0.0,4.0,4.0,8.5
2025-05-28--22h-55m-08s,52,0.0,1.0,1.0,2.0,4.0
2025-05-28--22h-55m-08s,53,0.0,0.0,3.0,1.0,4.0
2025-05-28--22h-55m-08s,54,0.0,1.0,1.0,1.0,3.0
2025-05-28--22h-55m-08s,55,0.0,1.0,2.0,4.0,7.0
2025-05-28--22h-55m-08s,56,0.0,0.0,0.0,4.0,4.0
2025-05-28--22h-55m-08s,57,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,58,0.0,1.0,1.0,0.0,2.0
2025-05-28--22h-55m-08s,59,0.0,2.0,1.0,1.0,4.0
2025-05-28--22h-55m-08s,60,0.5,0.0,1.0,0.5,2.0
2025-05-28--22h-55m-08s,61,0.0,0.0,0.0,1.5,1.5
2025-05-28--22h-55m-08s,62,0.0,2.0,1.0,1.5,4.5
2025-05-28--22h-55m-08s,63,0.0,4.0,0.0,0.5,4.5
2025-05-28--22h-55m-08s,64,0.0,0.0,3.0,4.0,7.0
2025-05-28--22h-55m-08s,65,0.0,1.0,0.0,1.0,2.0
2025-05-28--22h-55m-08s,66,0.0,0.0,1.0,3.5,4.5
2025-05-28--22h-55m-08s,67,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,68,0.0,1.0,1.0,3.0,5.0
2025-05-28--22h-55m-08s,69,0.0,0.0,2.0,0.5,2.5
2025-05-28--22h-55m-08s,70,0.5,0.0,2.0,3.0,5.5
2025-05-28--22h-55m-08s,71,0.5,1.0,1.0,1.0,3.5
2025-05-28--22h-55m-08s,72,0.5,2.0,0.0,2.0,4.5
2025-05-28--22h-55m-08s,73,0.0,1.0,2.0,3.0,6.0
2025-05-28--22h-55m-08s,74,0.0,1.0,2.0,3.0,6.0
2025-05-28--22h-55m-08s,75,0.0,0.0,2.0,2.5,4.5
2025-05-28--22h-55m-08s,76,0.0,0.0,4.0,3.5,7.5
2025-05-28--22h-55m-08s,77,0.0,1.0,2.0,1.5,4.5
2025-05-28--22h-55m-08s,78,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,79,0.0,1.0,1.0,3.0,5.0
2025-05-28--22h-55m-08s,80,0.0,2.0,2.0,2.5,6.5
2025-05-28--22h-55m-08s,81,0.0,1.0,5.0,2.0,8.0
2025-05-28--22h-55m-08s,82,0.0,1.0,0.0,2.0,3.0
2025-05-28--22h-55m-08s,83,0.0,0.0,5.0,2.5,7.5
2025-05-28--22h-55m-08s,84,0.0,0.0,2.0,2.0,4.0
2025-05-28--22h-55m-08s,85,0.0,1.0,2.0,2.5,5.5
2025-05-28--22h-55m-08s,86,0.0,2.0,2.0,0.5,4.5
2025-05-28--22h-55m-08s,87,0.0,2.0,2.0,1.5,5.5
2025-05-28--22h-55m-08s,88,0.0,3.0,3.0,0.5,6.5
2025-05-28--22h-55m-08s,89,0.5,0.0,0.0,1.0,1.5
2025-05-28--22h-55m-08s,90,0.0,0.0,2.0,1.5,3.5
2025-05-28--22h-55m-08s,91,0.0,2.0,2.0,1.5,5.5
2025-05-28--22h-55m-08s,92,0.0,0.0,2.0,0.5,2.5
2025-05-28--22h-55m-08s,94,0.0,0.0,2.0,3.5,5.5
2025-05-28--22h-55m-08s,95,0.5,0.0,0.0,2.0,2.5
2025-05-28--22h-55m-08s,96,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,97,0.0,1.0,2.0,1.5,4.5
2025-05-28--22h-55m-08s,98,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,99,0.5,1.0,4.0,2.0,7.5
2025-05-28--22h-55m-08s,100,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,101,0.0,0.0,3.0,2.0,5.0
2025-05-28--22h-55m-08s,102,0.0,1.0,2.0,2.5,5.5
2025-05-28--22h-55m-08s,103,0.0,0.0,0.0,1.0,1.0
2025-05-28--22h-55m-08s,104,0.0,0.0,0.0,0.5,0.5
2025-05-28--22h-55m-08s,105,0.0,2.0,1.0,3.0,6.0
2025-05-28--22h-55m-08s,106,0.0,0.0,1.0,1.5,2.5
2025-05-28--22h-55m-08s,107,0.0,0.0,0.0,2.0,2.0
2025-05-28--22h-55m-08s,108,0.0,0.0,1.0,2.0,3.0
2025-05-28--22h-55m-08s,109,0.0,1.0,2.0,2.0,5.0
2025-05-28--22h-55m-08s,110,0.0,1.0,0.0,1.5,2.5
2025-05-28--22h-55m-08s,111,0.5,0.0,0.0,0.0,0.5
2025-05-28--22h-55m-08s,112,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,113,0.0,2.0,0.0,0.5,2.5
2025-05-28--22h-55m-08s,114,0.0,0.0,1.0,2.0,3.0
2025-05-28--22h-55m-08s,115,0.5,0.0,3.0,1.5,5.0
2025-05-28--22h-55m-08s,116,0.0,2.0,0.0,2.0,4.0
2025-05-28--22h-55m-08s,118,0.0,2.0,2.0,1.0,5.0
2025-05-28--22h-55m-08s,119,0.0,0.0,0.0,1.0,1.0
2025-05-28--22h-55m-08s,120,0.0,0.0,0.0,2.5,2.5
2025-05-28--22h-55m-08s,121,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,122,0.0,1.0,0.0,1.5,2.5
2025-05-28--22h-55m-08s,123,0.0,0.0,3.0,1.5,4.5
2025-05-28--22h-55m-08s,124,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,125,0.0,0.0,1.0,1.0,2.0
2025-05-28--22h-55m-08s,126,0.0,0.0,1.0,1.5,2.5
2025-05-28--22h-55m-08s,127,0.0,1.0,1.0,2.5,4.5
2025-05-28--22h-55m-08s,128,0.0,1.0,0.0,2.5,3.5
2025-05-28--22h-55m-08s,129,0.0,1.0,1.0,1.5,3.5
2025-05-28--22h-55m-08s,130,0.0,1.0,0.0,3.0,4.0
2025-05-28--22h-55m-08s,131,0.0,2.0,3.0,1.0,6.0
2025-05-28--22h-55m-08s,132,0.5,0.0,3.0,2.0,5.5
2025-05-28--22h-55m-08s,133,0.0,0.0,1.0,1.0,2.0
2025-05-28--22h-55m-08s,134,0.0,0.0,1.0,1.0,2.0
2025-05-28--22h-55m-08s,135,0.0,1.0,2.0,2.5,5.5
2025-05-28--22h-55m-08s,136,0.0,1.0,0.0,2.5,3.5
