detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,data_dir,estimation_label
1,11,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
1,10,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
1,4,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,SB
1,2,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,SB
4,9,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
4,12,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
4,11,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
4,10,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
4,7,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,SB
7,9,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
7,12,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
7,11,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
7,10,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
2,9,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
2,12,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
2,11,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
2,10,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,C
2,4,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,SB
2,7,H,H,3,0,2025-05-28--11h-37m-58s-342879,2025-05-28--11h-37m-31s,DB_V
9,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,DB_H
9,11,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
9,10,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
11,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
10,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
10,11,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,DB_V
1,9,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
1,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
1,11,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
1,10,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
1,4,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
1,2,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
4,9,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
4,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
4,11,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
4,10,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
4,7,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
7,9,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
7,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
7,11,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
7,10,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
2,9,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
2,12,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
2,11,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
2,10,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,C
2,4,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,SB
2,7,H,H,4,0,2025-05-28--11h-37m-58s-368456,2025-05-28--11h-37m-31s,DB_V
9,12,H,H,5,2,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,DB_H
9,11,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
9,10,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
11,12,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
10,12,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
10,11,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,DB_V
1,9,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
1,12,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
1,11,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
1,10,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
1,4,H,H,5,1,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
1,2,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
4,9,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
4,12,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
4,11,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
4,10,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
4,7,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
7,9,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
7,12,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
7,11,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
7,10,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
2,9,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
2,12,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
2,11,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
2,10,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,C
2,4,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,SB
2,7,H,H,5,0,2025-05-28--11h-37m-58s-389967,2025-05-28--11h-37m-31s,DB_V
9,12,H,H,6,1,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,DB_H
9,11,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
9,10,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
11,12,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
10,12,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
10,11,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,DB_V
1,9,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
1,12,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
1,11,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
1,10,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
1,4,H,H,6,2,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
1,2,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
4,9,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
4,12,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
4,11,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
4,10,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
4,7,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
7,9,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
7,12,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
7,11,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
7,10,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
2,9,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
2,12,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
2,11,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
2,10,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,C
2,4,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,SB
2,7,H,H,6,0,2025-05-28--11h-37m-58s-410308,2025-05-28--11h-37m-31s,DB_V
9,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,DB_H
9,11,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
9,10,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
11,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
10,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
10,11,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,DB_V
1,9,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
1,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
1,11,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
1,10,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
1,4,H,H,7,2,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
1,2,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
4,9,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
4,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
4,11,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
4,10,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
4,7,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
7,9,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
7,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
7,11,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
7,10,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
2,9,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
2,12,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
2,11,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
2,10,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,C
2,4,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,SB
2,7,H,H,7,0,2025-05-28--11h-37m-58s-430924,2025-05-28--11h-37m-31s,DB_V
9,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,DB_H
9,11,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
9,10,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
11,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
10,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
10,11,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,DB_V
1,9,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
1,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
1,11,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
1,10,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
1,4,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
1,2,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
4,9,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
4,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
4,11,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
4,10,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
4,7,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
7,9,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
7,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
7,11,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
7,10,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
2,9,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
2,12,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
2,11,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
2,10,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,C
2,4,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,SB
2,7,H,H,8,0,2025-05-28--11h-37m-58s-449788,2025-05-28--11h-37m-31s,DB_V
9,12,H,H,9,1,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,DB_H
9,11,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
9,10,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
11,12,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
10,12,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
10,11,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,DB_V
1,9,H,H,9,1,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
1,12,H,H,9,1,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
1,11,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
1,10,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
1,4,H,H,9,1,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,DB_H
1,7,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
1,2,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
4,9,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
4,12,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
4,11,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
4,10,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
4,7,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
7,9,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
7,12,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
7,11,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
7,10,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
2,9,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
2,12,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
2,11,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
2,10,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,C
2,4,H,H,9,0,2025-05-28--11h-37m-58s-469751,2025-05-28--11h-37m-31s,SB
