data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-31--23h-33m-08s,0,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,1,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,2,1.5,2.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,3,0.0,4.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,4,1.0,6.0,0.0,0.0,7.0
2025-05-31--23h-33m-08s,5,0.5,2.0,0.0,0.5,3.0
2025-05-31--23h-33m-08s,6,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,7,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,8,1.5,4.0,0.0,0.0,5.5
2025-05-31--23h-33m-08s,9,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,10,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,11,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,13,2.0,1.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,14,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,16,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,17,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,18,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,19,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,20,0.0,5.0,0.0,0.0,5.0
2025-05-31--23h-33m-08s,21,2.5,2.0,0.0,0.5,5.0
2025-05-31--23h-33m-08s,22,0.5,1.0,2.0,0.0,3.5
2025-05-31--23h-33m-08s,23,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,24,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,25,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,26,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,27,1.0,2.0,1.0,0.0,4.0
2025-05-31--23h-33m-08s,28,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,29,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,30,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,31,0.5,1.0,0.0,0.5,2.0
2025-05-31--23h-33m-08s,32,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,34,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,35,0.5,1.0,0.0,0.5,2.0
2025-05-31--23h-33m-08s,36,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,37,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,38,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,39,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,40,1.0,0.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,41,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,43,0.5,4.0,0.0,0.0,4.5
2025-05-31--23h-33m-08s,44,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,45,2.0,1.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,46,0.0,1.0,0.0,1.0,2.0
2025-05-31--23h-33m-08s,47,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,48,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,49,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,50,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,51,1.5,1.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,52,1.5,1.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,53,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,54,0.5,0.0,1.0,0.0,1.5
2025-05-31--23h-33m-08s,55,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,56,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,57,1.0,3.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,58,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,59,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,60,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,61,1.0,3.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,62,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,63,0.0,4.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,64,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,65,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,66,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,67,1.0,0.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,68,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,69,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,70,1.0,3.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,71,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,72,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,73,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,74,0.0,5.0,0.0,0.0,5.0
2025-05-31--23h-33m-08s,75,1.0,1.0,1.0,0.0,3.0
2025-05-31--23h-33m-08s,76,0.0,1.0,0.0,0.5,1.5
2025-05-31--23h-33m-08s,77,0.5,2.0,0.0,0.5,3.0
2025-05-31--23h-33m-08s,78,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,79,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,80,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,81,1.5,4.0,0.0,0.0,5.5
2025-05-31--23h-33m-08s,82,1.5,2.0,1.0,0.0,4.5
2025-05-31--23h-33m-08s,83,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,84,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,86,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,87,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,89,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,90,1.5,0.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,91,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,93,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,95,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,97,1.5,2.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,98,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,99,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,100,0.0,1.0,1.0,0.0,2.0
2025-05-31--23h-33m-08s,101,0.0,3.0,1.0,0.0,4.0
2025-05-31--23h-33m-08s,102,0.5,1.0,1.0,0.0,2.5
2025-05-31--23h-33m-08s,103,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,105,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,106,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,107,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,108,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,109,0.0,1.0,0.0,0.5,1.5
2025-05-31--23h-33m-08s,110,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,111,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,112,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,113,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,114,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,115,2.0,1.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,116,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,117,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,118,0.5,4.0,1.0,0.0,5.5
2025-05-31--23h-33m-08s,119,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,120,1.0,5.0,0.0,0.0,6.0
2025-05-31--23h-33m-08s,121,0.5,3.0,1.0,0.0,4.5
2025-05-31--23h-33m-08s,122,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,123,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,124,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,125,0.5,1.0,1.0,0.0,2.5
2025-05-31--23h-33m-08s,126,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,127,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,128,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,129,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,130,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,131,1.0,0.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,132,0.5,5.0,0.0,0.0,5.5
2025-05-31--23h-33m-08s,133,1.0,0.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,134,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,135,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,136,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,137,1.5,2.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,138,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,139,1.5,4.0,0.0,0.0,5.5
2025-05-31--23h-33m-08s,140,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,141,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,142,2.0,2.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,143,2.0,2.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,144,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,145,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,146,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,147,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,148,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,149,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,150,0.5,4.0,0.0,0.0,4.5
2025-05-31--23h-33m-08s,152,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,153,1.5,1.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,154,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,155,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,156,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,157,0.0,4.0,1.0,0.0,5.0
2025-05-31--23h-33m-08s,158,1.0,3.0,0.0,0.0,4.0
2025-05-31--23h-33m-08s,159,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,160,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,161,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,162,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,163,0.5,4.0,0.0,0.0,4.5
2025-05-31--23h-33m-08s,164,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,165,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,166,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,167,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,168,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,169,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,170,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,171,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,172,0.0,2.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,173,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,174,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,175,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,176,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,177,0.0,0.0,1.0,0.0,1.0
2025-05-31--23h-33m-08s,178,0.0,2.0,0.0,0.5,2.5
2025-05-31--23h-33m-08s,179,0.5,0.0,0.0,0.0,0.5
2025-05-31--23h-33m-08s,180,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,181,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,182,0.5,2.0,1.0,0.0,3.5
2025-05-31--23h-33m-08s,183,1.5,6.0,0.0,0.0,7.5
2025-05-31--23h-33m-08s,184,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,185,0.5,7.0,0.0,0.0,7.5
2025-05-31--23h-33m-08s,186,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,187,0.0,1.0,0.0,0.0,1.0
2025-05-31--23h-33m-08s,188,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,190,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,191,1.0,6.0,1.0,0.0,8.0
2025-05-31--23h-33m-08s,192,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,193,0.0,3.0,1.0,0.0,4.0
2025-05-31--23h-33m-08s,194,1.0,2.0,1.0,0.0,4.0
2025-05-31--23h-33m-08s,195,1.5,1.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,196,0.5,0.0,1.0,0.0,1.5
2025-05-31--23h-33m-08s,197,0.5,3.0,0.0,0.0,3.5
2025-05-31--23h-33m-08s,198,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,199,1.0,2.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,200,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,201,1.5,1.0,1.0,0.0,3.5
2025-05-31--23h-33m-08s,202,0.5,2.0,0.0,0.0,2.5
2025-05-31--23h-33m-08s,203,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,204,0.5,1.0,0.0,0.0,1.5
2025-05-31--23h-33m-08s,205,0.5,2.0,0.0,0.5,3.0
2025-05-31--23h-33m-08s,207,0.0,3.0,0.0,0.0,3.0
2025-05-31--23h-33m-08s,208,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,209,1.0,1.0,0.0,0.0,2.0
2025-05-31--23h-33m-08s,210,1.5,0.0,0.0,0.0,1.5
